1.11227	-0.345324
0.26148	-0.0696093
-1.18586	-0.637349
-1.15365	0.528708
-nan	-nan
-0.106556	0.485833
-nan	-nan
-0.101805	-1.24374
0.0142629	0.545624
-nan	-nan
-nan	-nan
-0.776824	0.316739
1.166	-0.665417
0.541399	-0.924701
-nan	-nan
-0.166165	0.549511
0.806274	-0.335824
-0.302878	-0.650532
1.95916	0.10849
-nan	-nan
-0.0672774	-1.14154
0.859818	-0.0945862
-0.310711	-0.0757405
2.24769	0.74172
-1.00728	-1.32452
0.997932	-2.03594
0.0546681	2.06174
-nan	-nan
-nan	-nan
-0.0242222	-0.278351
0.0289746	1.31567
0.51704	-0.127402
-0.740089	-0.515933
-0.032594	1.16441
0.728208	-0.707084
0.767195	-0.605429
-0.824123	1.41218
1.56488	-0.762615
-0.711173	-0.310889
0.72185	-0.0754318
2.32991	-0.057994
0.151511	-0.168304
-0.170174	0.187561
-0.340189	-1.25635
0.23902	1.00856
-nan	-nan
0.451497	-0.810753
-0.0507694	1.13617
-0.0688972	0.381799
0.61197	-0.867248
-1.43973	0.129889
-1.48103	2.14185
-0.48078	-0.651485
0.194192	-0.0600059
-0.0301812	0.89608
0.143792	-0.179637
-1.17705	1.72722
-1.53674	0.456656
0.039517	2.12063
0.193439	-0.305431
0.045803	0.607149
-0.660985	-0.568281
-0.699093	0.299311
-0.898838	0.0368205
0.521812	1.11989
0.467127	0.781672
-0.449223	-0.942014
-1.63118	1.81225
-1.62017	-0.899773
-nan	-nan
-0.84547	1.07278
0.469813	0.238876
-0.378243	-1.10546
-0.335959	0.609973
-nan	-nan
0.0829196	-0.0241689
-nan	-nan
0.200157	-0.877742
0.909949	0.494949
2.35413	-0.395458
-0.0935823	-2.0579
-0.506971	0.972592
-0.107854	1.64342
-0.389204	1.32306
-0.961557	-0.411817
2.26255	-0.998189
-0.924457	0.0342873
-1.27382	-0.070841
1.93383	-0.498083
-2.31572	0.0839883
-0.0111751	-2.18604
1.12158	-0.00331237
0.944011	-2.93609
1.12623	-1.67424
-0.470773	-0.365356
1.08794	0.430669
0.165564	-1.21128
-0.0419553	-0.479957
-nan	-nan
-nan	-nan
-1.43793	-0.375288
0.20754	-1.99472
0.37214	0.157005
1.22566	0.494817
-0.223549	-0.205839
-0.887136	0.331315
0.00965169	0.268309
-nan	-nan
-0.366987	1.64665
-1.80182	1.2996
-nan	-nan
-1.50293	0.0299355
-1.08397	1.47015
0.294723	-1.79074
0.713987	-2.11562
-0.692992	1.20445
0.326315	0.40924
-0.38916	0.219082
0.133551	0.995674
-1.03153	1.36081
-0.673148	-0.0302444
-1.84561	0.78838
-2.23297	-2.23149
0.187151	0.753869
-nan	-nan
0.00968121	-1.28614
-0.877827	0.63384
1.84089	0.7231
-0.481706	-1.30391
-nan	-nan
0.330478	-1.33922
1.40974	-0.917904
-nan	-nan
-0.81756	0.234445
1.93766	-0.512397
-0.912462	1.09432
0.584864	0.188046
-1.63197	-0.796143
-nan	-nan
-1.16267	-1.16839
-nan	-nan
-0.0223534	-0.888159
0.15566	-1.24214
0.189526	0.520568
-2.34573	0.199759
-nan	-nan
1.67174	0.645988
-0.726161	1.07082
-1.80235	-1.21494
-0.132601	-0.529844
0.759257	0.402119
0.603105	0.645063
-0.245711	-0.615304
-1.40026	-0.265997
0.267441	0.0139514
0.306812	0.44428
-0.774113	-1.2642
-nan	-nan
-1.14901	1.84179
0.535101	0.481785
-0.772532	0.431976
0.455208	0.65406
-0.111423	-0.224723
1.20138	1.51183
-0.0147398	-0.270133
1.27887	-0.999357
1.88371	-0.139079
-nan	-nan
0.847874	-1.90224
-0.837015	2.76657
0.537969	-0.367826
-0.305138	-1.4654
0.00148925	-2.6532
-nan	-nan
-nan	-nan
0.588821	-0.870841
2.11879	-0.669613
-nan	-nan
0.204231	2.1303
0.0328919	0.216514
0.924446	-1.21958
-1.4803	-1.10376
1.58488	-0.179132
-0.921275	-1.73618
-nan	-nan
0.681373	0.325799
-0.868231	-0.401911
0.731958	0.249911
-nan	-nan
0.280165	1.41547
-nan	-nan
0.320714	0.0645258
-nan	-nan
0.100907	-1.61885
0.265854	-0.634872
-1.17296	-0.696013
-2.03493	0.912686
0.401576	-0.697089
-nan	-nan
-0.12767	1.20166
-nan	-nan
0.112389	-1.20593
1.83772	-0.592296
1.38883	-0.310357
-0.582053	-2.09194
-1.42562	-0.436404
0.50549	-1.23127
-nan	-nan
-1.49095	0.147975
0.215483	0.93102
0.430199	1.16057
-nan	-nan
-0.161144	0.583977
-0.956315	-0.230715
-0.672663	0.125749
-0.15564	-0.265519
-nan	-nan
-1.32389	0.61447
-nan	-nan
-0.38502	0.159873
-0.814884	-1.46517
-nan	-nan
-0.034744	-1.00382
-0.984768	1.32921
0.172177	0.541104
0.569947	-1.52375
0.562701	0.689918
-0.401292	-0.570507
1.29884	-0.687476
0.18673	1.30586
-nan	-nan
-nan	-nan
0.237648	-1.03752
0.0233027	1.38741
-1.1972	0.222454
-0.577082	3.10971
1.114	0.296143
0.503435	-2.00386
0.325368	0.625273
-0.273295	-0.0920338
1.09572	0.417664
1.70542	1.51233
-0.188404	1.17068
0.649842	-0.848927
-0.877392	-0.685601
-nan	-nan
-nan	-nan
-0.295501	0.100537
-0.658759	0.063838
-0.175589	-1.47799
-nan	-nan
-nan	-nan
0.452389	-1.81024
-0.860907	-0.987738
-1.00076	-0.571981
0.0568146	-0.277431
-nan	-nan
1.55358	-1.51421
-0.379246	-0.135189
0.58931	-1.51161
1.4811	1.52158
-0.784467	1.72089
1.81392	-2.28201
-1.74136	1.01218
-nan	-nan
-nan	-nan
1.50943	0.342051
-0.374915	-0.152971
0.906839	-0.4013
0.0924304	-0.572226
0.496519	-0.995487
-0.640489	0.165428
-1.06995	1.47513
-nan	-nan
-0.202752	0.0412096
1.47277	1.05779
-0.0959783	-0.136633
-0.812979	1.10196
0.602531	2.02195
-2.04116	0.563604
-0.111109	-1.1753
0.683167	-1.24043
1.06039	1.02175
1.65672	2.07672
-nan	-nan
0.829731	1.52055
-1.17449	1.04355
-1.2173	1.14815
-1.12429	-1.37165
-0.74223	-0.23385
-nan	-nan
-nan	-nan
0.803738	-0.414117
0.924119	-0.215749
-nan	-nan
0.594827	-0.0820345
-1.669	1.37671
0.264305	-0.629425
-0.732885	-1.00752
1.28016	-1.27494
-0.838378	-1.30796
-0.443566	0.149042
0.500639	-0.144228
-1.07611	-1.1758
1.67703	-0.765188
1.54663	1.0308
-0.986859	0.537869
-nan	-nan
-nan	-nan
-0.0599118	0.565516
0.983535	-0.252171
-0.618266	-1.46131
-nan	-nan
-1.03049	-1.30233
-nan	-nan
1.3281	1.32248
-1.06912	0.925642
-0.711136	-0.983889
-0.646639	0.177869
0.145807	1.58779
-nan	-nan
-0.518731	-1.26178
-nan	-nan
-0.408491	0.595625
0.987662	0.72411
1.06041	0.501037
-0.289961	-0.20914
-nan	-nan
-0.842924	-0.97954
-1.77566	1.62377
-nan	-nan
-1.54176	0.123947
1.61077	0.145103
0.536346	0.728192
-0.660702	-0.431835
0.333184	-1.1915
-0.033816	0.463586
-1.14116	-1.54002
-0.818216	0.276811
-0.203673	0.26217
-nan	-nan
1.50932	-2.4022
-1.54311	-0.344917
2.67154	1.20126
-nan	-nan
-nan	-nan
-nan	-nan
-0.178709	1.47419
0.45298	-0.376348
-nan	-nan
-0.133144	-1.44541
-nan	-nan
-1.29866	0.190787
-0.998371	-0.965591
-1.33139	-0.0845101
-1.28345	0.0635906
0.0167494	1.88796
-nan	-nan
-1.17665	0.0438064
-0.50079	0.720673
-0.34834	-2.27148
1.51279	0.0365302
0.82059	-1.05083
-1.7954	0.43299
-0.0996634	0.888044
0.0806373	0.775233
-0.624853	0.339813
0.720294	-0.410924
-0.434224	-0.638423
1.98118	-1.60141
0.692128	1.38013
-nan	-nan
-0.0994366	0.846645
1.01742	0.272635
-0.205895	-1.0453
-0.135212	0.870149
-0.00737682	-1.51698
-0.369458	-1.30332
-0.302479	1.84119
0.16372	0.279866
0.819896	-1.51323
0.723686	0.471577
-nan	-nan
-nan	-nan
1.06336	0.281865
1.91832	-0.188918
-1.31764	1.2498
0.469815	1.29591
2.56757	-1.10881
-nan	-nan
0.367561	1.17226
-nan	-nan
-0.247715	-0.102002
-1.89459	0.111499
-nan	-nan
-0.995531	1.95961
-0.930483	-1.22936
-1.18024	-1.39437
-nan	-nan
0.290629	1.09626
-nan	-nan
-1.11124	-1.22824
-nan	-nan
-0.973751	0.0129561
-2.60701	-0.115697
-0.00159993	-0.305625
-1.63109	-0.953032
-0.850133	-0.287621
1.62751	-0.69932
0.587175	0.353432
-0.476769	-1.89448
-0.582752	1.21408
0.660656	1.57568
-0.977071	0.222738
-0.550777	0.294096
-0.111274	-0.75391
-nan	-nan
-0.148307	0.574102
1.88604	-0.0824731
-0.131842	-0.990746
-nan	-nan
-0.745155	-0.377796
-0.723186	-1.20363
0.141673	-0.354129
1.97967	0.802036
0.177611	-0.251549
-nan	-nan
0.998238	-0.086443
-nan	-nan
-nan	-nan
1.79929	-0.0830541
-nan	-nan
-1.57051	-0.492747
0.0852894	0.234287
-nan	-nan
-nan	-nan
-nan	-nan
-1.34562	-0.440347
-0.146273	0.956011
-0.0879666	-0.865233
-0.293928	-1.5674
-1.01148	-0.571655
-0.191421	-0.697627
0.782214	-0.671396
-nan	-nan
-0.574085	0.622367
-0.813817	-1.19722
0.854436	2.4167
0.616074	-1.02981
1.22742	2.1469
-1.45776	1.04165
-0.0783497	-2.39276
0.835674	0.523701
0.874888	-0.695006
0.562721	-1.44551
-0.146036	-0.47094
-0.891274	2.86867
-0.321894	0.94899
0.411801	-1.08334
-0.644589	0.358803
-nan	-nan
0.264609	-2.13064
0.118134	-0.585612
0.226934	-0.120386
-1.67323	-0.0793018
1.07626	0.207263
-0.854405	-0.314246
-nan	-nan
-0.208533	0.11453
-1.12961	0.682622
0.290862	0.0505658
1.78876	-0.275424
-nan	-nan
-0.743075	1.17331
-1.65602	-0.319201
-0.202167	-1.73613
-nan	-nan
1.43292	-1.54636
-0.588497	0.0598378
0.977315	-1.33612
-0.534105	0.0142277
-nan	-nan
0.226197	0.192934
-nan	-nan
0.607437	-1.92028
2.30506	0.788182
0.619022	-0.263351
-nan	-nan
-0.907759	-1.79683
1.02067	0.591417
0.889283	-0.67556
0.61972	0.111712
-1.6806	0.422146
0.179961	-0.0723161
-0.855583	0.234089
0.31204	-1.00822
-1.04695	-0.0593363
-nan	-nan
-1.572	-0.804565
-nan	-nan
1.75277	0.316514
-1.32304	1.56693
0.996462	-0.298822
0.966821	-1.1744
1.76301	-0.12578
0.569466	0.024585
0.198696	0.307735
-nan	-nan
-0.0578947	-0.701949
-1.91925	0.85652
0.0959533	0.262733
0.679679	0.953552
-nan	-nan
0.854461	0.712245
-0.763579	1.53447
0.212536	-0.954611
-nan	-nan
0.340472	-0.518581
-1.91297	-1.01506
-0.191922	-0.815648
0.72102	-0.237661
1.01823	1.58322
-1.00866	0.931311
0.906987	1.02806
-nan	-nan
-1.79667	-0.546366
-nan	-nan
-1.52584	-0.252797
-nan	-nan
-1.24256	-0.406426
0.737954	0.902228
0.0118896	0.397861
0.889705	-0.846718
-nan	-nan
1.96088	0.0477739
-1.29067	0.444518
0.264142	0.225287
-0.428257	-0.687413
0.0204043	0.370342
0.708807	-0.382404
-nan	-nan
-nan	-nan
-nan	-nan
0.0392692	-1.3791
-nan	-nan
0.720259	1.65758
-0.0611637	-0.951226
0.704883	-1.06739
-0.5828	1.23434
-0.165385	-0.442632
-1.80909	0.323231
0.446737	-0.9607
-0.187454	0.553134
-0.366184	0.685276
-nan	-nan
-nan	-nan
-0.241245	0.657365
-0.24969	0.0160534
1.03512	0.0477646
0.432572	0.702859
-1.02319	-0.688956
0.588573	1.81803
-0.514279	-1.483
0.0992711	0.0665863
-nan	-nan
0.913347	-0.499446
1.49387	-0.0322557
-0.0796454	-1.13284
-0.385019	1.4678
-nan	-nan
-nan	-nan
-1.02305	-1.07313
-0.678612	-0.33165
-nan	-nan
1.27707	0.170643
-nan	-nan
1.09755	-0.269631
0.901149	-0.904962
1.33279	1.25074
-0.190474	0.0776548
-nan	-nan
-nan	-nan
-2.27998	-0.379416
0.528439	0.491455
-0.490552	0.666866
-0.383859	-0.33083
-0.506203	-0.0590969
-0.0494226	-1.16829
1.06854	-0.804927
-1.06126	0.241689
-nan	-nan
0.900901	1.45669
-1.19473	-1.69988
-nan	-nan
-nan	-nan
0.233492	0.383523
0.476754	0.309342
0.558006	-1.52534
-1.42308	-0.47201
-0.686417	-0.0311879
-0.639812	-0.764199
0.963713	-1.19721
0.430277	-1.00177
-1.3933	-1.933
-1.24062	2.46239
-nan	-nan
1.06106	2.10985
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
1.93127	-2.76273
-0.628782	0.436204
0.242719	-0.187688
-0.366605	-0.48712
-0.209793	0.85734
-0.102938	-0.581714
-nan	-nan
-2.65278	1.33341
-1.97029	-1.52444
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.342204	0.617276
0.758778	-0.836678
-0.291898	0.824426
-nan	-nan
-nan	-nan
-2.41428	-0.151758
-nan	-nan
0.15022	-1.22609
-nan	-nan
0.203418	-0.470277
-2.53814	0.994435
-0.586753	-0.0342162
-0.0796611	0.35158
-0.0592018	-1.65473
0.831831	-0.0200993
-0.802574	0.272794
-0.367933	1.03384
0.620159	0.404306
0.487243	0.70081
-nan	-nan
-0.455212	-0.129043
-0.43969	-0.865953
-0.219989	0.246013
-0.522608	0.901834
-nan	-nan
0.537063	-0.292354
0.0366841	0.696663
0.159519	0.259845
0.292202	-0.178802
-0.328656	0.327784
0.920225	-0.899232
-0.0798755	-0.999447
-0.782866	-0.339339
0.0568956	0.0577121
-0.360548	0.375549
0.700916	-1.06114
-nan	-nan
-1.53157	-1.36275
0.807838	0.39162
-0.893894	0.694897
0.333016	-0.743535
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
0.77923	0.623757
0.350977	-1.72023
0.897066	0.412931
0.808288	1.55111
0.101885	1.49787
0.207019	-1.41475
-nan	-nan
-1.23921	-0.531655
-nan	-nan
-0.457214	-0.154719
0.855612	0.647838
-0.172634	1.38969
0.816627	0.0343962
0.0695646	-0.501139
-0.476562	2.73581
-1.01837	-1.13213
-0.423276	0.822289
0.24557	-1.24044
0.0902209	-1.29477
-nan	-nan
0.543407	-0.0941
-nan	-nan
-1.27287	-0.179881
-1.07067	-1.26237
0.638494	-2.34766
1.18257	-1.29327
-nan	-nan
-nan	-nan
0.976344	1.40884
-nan	-nan
-1.46595	-0.714274
-1.69556	1.69484
-nan	-nan
0.752152	0.793373
-1.02098	0.391115
0.0625135	-0.0782683
-nan	-nan
-nan	-nan
0.295544	-2.59184
0.0418127	-0.568173
0.536911	-0.554981
-0.222162	0.705324
-1.96312	0.0169416
-nan	-nan
-nan	-nan
-0.767291	-0.0578254
-2.6331	-0.445902
-0.405493	0.147801
-0.148548	1.38172
-1.10569	1.9796
-0.368685	-1.55894
1.75606	-0.0531538
-0.62147	0.944946
0.602955	0.855405
-0.798494	-0.686932
-nan	-nan
-0.296859	-1.46647
0.129819	0.0765586
0.348762	0.60332
0.230318	0.488024
0.20344	0.132175
-1.04472	-1.58348
-1.60337	-0.394127
-nan	-nan
-1.53428	-0.445984
-1.09747	1.29167
0.215214	-0.540025
-nan	-nan
-nan	-nan
0.0752122	-0.109781
-1.01025	0.38286
-0.870622	0.205631
-nan	-nan
-1.86982	0.901653
-nan	-nan
-0.0225017	1.30564
0.133766	0.16317
-nan	-nan
-0.44688	-0.877813
1.4035	0.331867
0.216972	-1.04308
-0.822263	-0.847108
-1.38075	-0.31309
-nan	-nan
-nan	-nan
-1.28711	-0.0716261
0.799349	-1.39024
-0.808152	-0.0317052
-1.72163	-0.674684
-nan	-nan
-1.54531	2.45399
-nan	-nan
-0.29643	-1.35644
-0.732879	1.24143
-0.380018	-0.909099
-0.219767	0.532678
-1.60523	0.548134
-1.29057	-0.101974
-nan	-nan
0.693916	-1.97722
-0.735041	1.48391
-nan	-nan
-nan	-nan
0.0246067	-1.91326
-1.87737	0.633045
0.0764836	1.47291
-0.973422	0.142091
-0.762735	0.0811045
1.50907	-0.475602
-0.311112	-0.621771
0.941602	2.05904
-nan	-nan
-0.58745	-0.594664
-0.696484	-0.993432
0.273312	1.07322
0.0461375	0.373048
1.2925	-1.82935
-nan	-nan
-1.82985	0.00667926
0.938095	0.261541
-0.620018	-0.148164
-0.370638	-1.1659
0.627042	-0.0463451
1.0357	0.982811
-nan	-nan
1.33549	-0.241028
0.433733	1.01015
-0.460023	0.70526
-0.534103	0.0844083
-0.606384	0.18468
-1.08625	1.94116
-nan	-nan
-nan	-nan
0.723567	-1.6301
-0.987695	-0.0720062
-nan	-nan
0.73023	-0.407574
-0.518591	1.04905
-nan	-nan
0.36491	2.16179
-0.598503	-0.234458
-0.46277	0.256439
-1.09055	-0.458511
0.380153	-1.40657
0.554164	0.183208
1.00897	-0.391279
-1.72016	-0.310673
-0.814028	-1.44449
-nan	-nan
0.289103	-1.25064
-2.62043	-1.12114
-1.03947	-1.3228
1.05284	0.743584
-1.05998	0.0892473
1.25949	0.750606
-0.398623	0.412251
-nan	-nan
0.202091	-1.20371
0.345072	-0.932586
-1.93816	1.12028
0.701932	-0.696653
-nan	-nan
1.12624	-1.15142
-0.796846	1.17079
-0.276311	0.510583
0.346271	0.178888
-0.780529	-1.44152
-nan	-nan
-nan	-nan
0.967161	1.16724
0.3249	0.387686
0.243018	1.45456
-nan	-nan
-nan	-nan
-1.12267	-0.760814
-nan	-nan
0.361391	-1.72629
-nan	-nan
1.46201	-1.74153
-nan	-nan
-0.272423	0.552982
0.871413	1.70942
-1.17382	0.436038
0.284592	-0.306833
1.57249	0.0295233
1.06483	0.20551
-1.79762	-1.14498
-2.23612	-0.0610694
0.181679	-1.91964
-0.810075	0.879905
1.65303	1.33028
0.513766	-0.612681
-nan	-nan
-2.36629	-0.853781
-1.35031	-0.591051
-2.0449	0.407894
-0.205494	0.418798
-1.46744	-0.128205
0.0486324	-0.527925
0.983345	-1.49222
3.04914	-0.767408
-nan	-nan
0.338508	-0.218452
-1.84251	-1.46006
0.526128	2.00782
-0.399586	-0.411665
-nan	-nan
-0.402168	-0.913866
0.792704	0.668482
0.0746496	-0.326299
-nan	-nan
1.53027	-2.0399
0.488295	0.3574
0.89101	-0.200408
1.39844	0.090755
1.28947	-0.888455
-nan	-nan
-0.198563	0.330349
0.966974	0.429371
-1.59057	-1.07345
-2.00214	0.156135
1.42592	2.0737
-0.0757648	0.928288
0.882003	-0.931256
1.21204	-1.34469
-0.728626	0.942153
-0.483226	0.754536
-0.356981	-0.417612
0.224543	-0.798481
1.4912	-2.0564
0.780626	-1.48886
1.32391	0.618231
-nan	-nan
0.272236	1.71323
0.373596	0.813222
-nan	-nan
-0.991242	1.56169
0.232693	1.11789
0.692718	-1.70549
-0.384737	-0.270034
1.66462	-1.23046
-nan	-nan
-0.647891	-0.744365
-nan	-nan
-1.47879	0.906568
-0.235308	0.434462
-nan	-nan
0.186302	1.44352
-nan	-nan
0.187601	1.746
0.474196	0.155053
1.22649	-0.937428
-1.00704	-1.19743
-nan	-nan
0.761914	-1.6326
-0.503451	-0.369432
0.426524	-0.779858
-nan	-nan
-0.624328	-1.1489
1.16424	0.563528
-nan	-nan
0.384963	1.62988
-nan	-nan
0.131401	-1.28845
-nan	-nan
-nan	-nan
1.48073	0.884217
-0.0509721	-0.466347
0.705924	0.229282
0.741376	0.0141022
-nan	-nan
1.36728	0.742102
-0.208615	0.279646
2.07804	1.6157
-0.793005	-0.267056
-nan	-nan
-0.378809	1.56226
1.9022	0.549668
0.492718	-0.403895
-nan	-nan
-1.40362	0.786668
-nan	-nan
-1.51817	0.505115
-nan	-nan
-nan	-nan
0.443721	-0.897459
-0.15991	-0.0286359
0.685098	-0.679181
-1.33953	-1.00262
1.38507	-0.485726
-nan	-nan
-0.438375	-0.957874
-nan	-nan
1.69215	0.628225
-1.51078	-0.385844
2.55966	0.210445
-0.15539	0.0814945
-0.169123	-1.95857
-1.98185	-0.117494
-1.98962	2.46988
-0.223313	-1.1255
1.8625	-0.601191
2.40371	-1.45265
0.396907	0.883312
1.30432	-0.258834
-1.70696	0.234974
-1.45521	1.73154
0.416376	-0.801572
1.63236	-1.32049
0.41216	0.699604
0.913646	-0.52612
-0.278086	0.852662
-nan	-nan
-1.14517	-0.551455
-1.16185	1.30967
0.369394	0.263472
1.26785	0.273667
-1.28536	-0.542431
-nan	-nan
-0.448419	0.603961
-2.0004	0.0594447
-0.760015	1.44818
-nan	-nan
0.610022	0.40298
-1.06874	2.41203
0.797859	-1.55429
-nan	-nan
-nan	-nan
1.09368	-0.388126
-0.576164	-0.862954
-nan	-nan
-nan	-nan
0.546408	-0.728625
-0.727816	0.82598
-0.674903	-0.00437895
1.40333	-1.45051
-nan	-nan
-nan	-nan
-nan	-nan
1.14924	0.128864
2.19762	-1.96805
1.22224	-0.244277
-0.0344919	-0.288063
-0.837997	-1.38934
-1.12099	1.63744
-1.74695	-2.26643
1.21212	-0.299955
-1.8181	0.749676
1.79872	1.53934
-1.3284	1.30147
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
1.37319	1.68469
0.471477	-2.74852
-nan	-nan
-1.45607	-2.08751
-0.478402	0.603469
-0.464685	0.209771
-0.28888	0.543948
-0.887575	0.253375
-0.235505	1.86527
-0.459984	0.481821
-0.830942	-1.30509
1.19991	-0.522089
-0.639005	1.17836
-1.06333	2.91707
1.2076	0.21932
1.98837	-1.4121
-nan	-nan
0.514662	-0.377758
-0.350961	-0.15299
0.951191	-1.31547
-0.706214	0.446995
0.310124	-0.0437071
0.240261	-0.77191
-nan	-nan
0.70334	-0.624955
-nan	-nan
0.0160525	1.79799
0.0745644	1.18935
0.00152911	-0.229575
-1.09733	-1.61818
0.0414495	0.295757
0.812708	0.732263
-0.709882	0.240545
-nan	-nan
0.508239	0.15078
-0.133665	-0.865293
-1.84448	-1.03153
0.017904	0.361257
0.604504	2.75553
-0.554734	-0.247527
-nan	-nan
-0.323175	-1.88551
-nan	-nan
-0.578625	-0.443376
0.163021	0.01469
1.96072	1.64378
0.410849	-2.13877
-1.5288	0.94731
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
2.12009	0.915174
-0.40925	-0.633445
-0.827348	-0.329536
-0.0972097	0.814268
-0.233378	0.673766
-0.065456	-0.0974899
0.780483	-0.241891
-0.300465	0.665865
-nan	-nan
-1.70887	-2.29346
-0.74061	0.788815
-nan	-nan
-nan	-nan
-nan	-nan
-nan	-nan
-1.28899	0.845288
1.63553	0.22028
0.314381	0.405042
0.451408	-0.310782
0.737134	-0.667291
-nan	-nan
-0.162261	-0.408782
-1.2379	1.57339
0.171707	-0.0731197
1.11069	-2.35965
0.697099	0.778237
-0.473722	0.487121
-nan	-nan
0.522377	-1.09618
-1.11829	0.773133
-2.4218	0.214356
-0.398884	-0.853839
-nan	-nan
-nan	-nan
-0.567049	1.15622
-1.25931	0.0284641
1.38856	-0.0538301
0.285291	-1.34348
-1.1042	0.06261
0.00725853	2.07047
-nan	-nan
-0.129513	-1.06438
-0.792845	-0.0517169
-0.780338	1.45669
1.52011	1.15542
-0.115439	-0.533306
-0.628809	0.396614
-0.437559	-0.448697
0.391134	-0.345837
-0.140003	-0.103804
-nan	-nan
0.657848	0.916671
0.940697	-0.82883
-nan	-nan
1.43878	-0.0440348
0.397814	1.65321
-nan	-nan
0.271766	0.238671
-0.104195	-1.63205
0.134885	-1.14424
-nan	-nan
-nan	-nan
1.48548	-1.06593
-1.29486	0.103114
0.476828	-1.67386
1.69064	0.37713
1.59532	-2.30838
-0.968651	-1.30999
1.24859	-0.926473
-1.32518	0.0706077
0.75155	0.53902
-1.56093	0.464629
0.329024	-0.511085
-0.545268	-1.37132
-0.183729	0.574703
-0.597008	-1.29521
1.01292	0.171679
-1.48965	0.29614
0.634788	-0.148444
-0.839614	0.004058
0.56474	1.02131
-nan	-nan
-1.47462	-0.596965
0.00474405	0.468759
1.13147	0.873188
-0.412524	2.81253
-0.517731	1.5488
-0.184628	-0.171186
1.13434	0.100592
-0.503914	-1.34917
-0.190695	1.5488
-0.67438	-2.00653
-1.18962	1.23762
0.497851	-0.283746
-nan	-nan
0.837725	0.740939
0.480996	0.538848
-nan	-nan
-1.52753	-0.230435
-nan	-nan
-1.1561	0.031357
1.27759	2.51658
-1.17828	0.811553
0.334587	-0.571868
-0.241821	-0.306613
-1.21252	1.23543
0.299903	0.216064
-nan	-nan
-0.0921776	0.848766
-0.256005	3.44628
0.524351	-0.302373
-1.11756	0.901118
-0.258609	-0.17974
1.18476	-0.876417
0.801532	1.12262
-0.556335	0.865497
-0.555345	0.756502
-2.38575	0.322999
-0.0168098	-0.99606
0.960132	1.45359
-nan	-nan
-0.321687	-0.889718
1.38809	-0.687579
-0.567762	-1.13402
-0.468404	0.786293
0.597911	-0.825841
-nan	-nan
0.411145	-0.306891
-1.31443	0.501865
0.112729	0.945485
-0.419971	1.03091
1.44181	0.819249
0.294949	-0.719283
-0.100231	-0.0956216
-0.713375	0.666716
1.1499	-0.182404
0.704286	-0.860543
2.65814	-0.841894
0.171806	0.76375
0.336386	0.725256
1.42146	-0.503651
-nan	-nan
-0.12549	0.558617
-0.861083	0.250591
0.741693	1.97007
0.0200126	0.835327
-0.0331506	-1.56295
0.154902	-1.20615
-1.12724	1.22638
-1.91113	0.442308
-0.174683	-1.24139
-nan	-nan
-2.09735	0.984201
-nan	-nan
-0.349621	-2.11195
0.552713	-0.395046
-nan	-nan
-nan	-nan
0.424619	-0.290597
1.54635	-0.328457
0.54845	-0.32056
-1.5471	-1.31574
0.00123088	0.900844
0.159019	1.25994
0.278396	1.07458
-0.12796	-0.463967
-0.117972	-0.034066
-1.40519	-0.505142
-nan	-nan
-1.57716	-1.41597
-0.787222	-0.775375
-nan	-nan
-0.674669	0.546377
-nan	-nan
-nan	-nan
0.0229366	1.01368
-0.0316868	0.0355259
-1.21316	0.889899
0.555688	0.618523
-0.0111906	-2.34306
0.365774	0.81127
-0.741575	1.7266
-1.23177	0.694193
-nan	-nan
2.536	-1.63196
0.234864	1.48453
0.556679	-0.842628
0.260323	0.382248
-nan	-nan
-nan	-nan
1.42895	-0.169708
-nan	-nan
-0.264523	-0.666447
0.302227	-0.878045
-nan	-nan
-0.296267	2.75601
-nan	-nan
-0.799813	-0.876023
0.824614	-1.99614
-0.229201	-0.853504
-nan	-nan
1.0125	0.110209
-0.810528	0.316002
-0.0921238	-0.62084
0.993194	-2.16166
-nan	-nan
0.388852	0.335386
-0.598096	-0.967908
-nan	-nan
-0.620163	0.989434
-nan	-nan
-0.199557	-0.671915
1.38623	0.8876
-0.924335	-1.14066
-nan	-nan
-0.439814	1.14021
0.791423	-1.29037
-0.672588	1.28455
-nan	-nan
1.34368	-0.168428
-0.546163	0.520312
-nan	-nan
0.253784	-0.926481
-1.58269	0.0114497
-0.685621	0.0680794
-0.393684	-0.740786
-1.13743	1.31999
-nan	-nan
-1.9692	0.234801
-1.07204	-1.2484
-0.973171	0.764203
-nan	-nan
0.49463	-0.0091938
0.318423	0.857976
-1.78657	-0.380435
-2.09873	-0.3479
-0.447381	-0.639681
0.0451176	1.14984
-0.854043	0.897944
-1.10692	-1.40377
-1.25123	0.980009
-0.715211	2.10297
-1.26443	1.26581
1.30224	1.01789
-nan	-nan
0.481303	-0.0906181
0.226605	-0.379644
-1.00003	1.03077
0.132453	0.696344
0.256837	1.00583
-0.162512	0.63168
-1.37491	1.24814
-nan	-nan
0.0106001	-2.18725
0.296224	1.02433
